# Accelerometer Data File
# Started @Tue Jan 26 20:32:33 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
1.817 3.954 -3.418 21
3.153 2.217 -4.301 20
5.938 -1.175 -5.175 20
10.637 -8.465 -4.589 20
1.622 -10.227 -3.442 20
-5.514 -3.948 -3.298 20
-4.818 1.984 -4.331 21
-3.676 -0.384 -3.35 20
1.207 -6.624 -2.038 20
2.835 -8.736 5.777 20
0.07 -3.35 7.965 20
-2.293 3.773 2.46 20
-2.975 6.362 4.521 21
-1.356 4.872 7.208 20
-0.438 3.598 6.979 20
-0.28 2.639 4.519 20
-0.349 0.072 1.484 20
0.634 -3.849 -1.339 20
1.918 -5.84 -4.152 21
-0.412 -2.904 -5.019 20
-2.628 0.88 -4.705 20
-1.705 2.787 -1.486 20
-0.12 3.368 1.948 20
0.667 2.221 3.881 20
0.85 0.895 4.653 21
1.097 -0.02 3.211 20
0.66 -0.283 -0.503 20
-0.457 -0.466 -3.926 20
-0.791 -0.665 -3.216 20
0.076 -0.148 -0.385 20
2.179 -0.277 -0.631 21
4.087 -1.981 -0.868 20
3.984 -2.781 1.698 20
1.99 -0.791 2.416 20
0.823 -0.166 0.939 20
0.791 -2.349 -0.672 20
2.315 -5.134 -1.943 21
2.444 -5.142 -1.613 20
-0.063 -2.694 -1.594 20
-3.94 -0.737 -2.265 20
-7.513 -1.653 1.68 20
-8.691 -2.485 4.418 20
-6.416 -2.394 1.32 21
-2.76 -1.31 -0.885 20
0.557 -0.198 -0.361 20
-0.481 2.602 -0.191 20
0.51 4.0 0.845 20
3.061 3.725 2.108 20
3.762 3.725 2.526 21
3.065 4.375 1.694 20
