# Accelerometer Data File
# Started @Tue Jan 26 20:20:14 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
15.576 -16.247 5.391 21
6.904 -24.042 1.424 20
-9.974 -21.605 6.693 20
-6.825 -12.744 10.762 20
-6.55 -4.062 4.574 20
-13.051 3.227 -3.51 21
-9.814 8.131 -3.907 20
-0.127 9.689 2.039 20
3.787 9.837 1.58 20
1.682 10.75 0.584 20
-0.553 11.592 -1.623 20
-1.347 10.622 -3.296 21
-1.603 9.627 -3.49 20
-0.839 8.5 -3.68 20
0.113 7.775 -2.063 20
1.443 7.606 0.455 20
2.346 8.343 -1.545 20
4.162 8.852 -6.603 21
15.62 -1.714 4.467 20
16.497 -25.224 9.231 20
-9.922 -29.05 2.181 20
-17.361 -14.738 11.876 20
-10.401 -1.939 4.572 21
-8.559 3.738 -0.224 20
-7.045 5.738 3.033 20
0.292 1.674 9.909 20
9.404 -4.333 10.248 20
13.321 -9.764 -13.372 20
2.565 -5.513 -13.796 21
-2.181 4.037 0.887 20
6.948 5.049 -3.424 20
4.326 5.564 -6.861 20
0.776 5.872 -6.921 20
0.918 5.261 -4.325 21
-0.451 5.384 -3.351 20
-2.137 5.49 -3.124 20
-3.512 5.594 -0.246 20
-3.586 5.462 0.204 20
0.743 1.048 1.96 20
13.188 -16.808 2.816 21
7.946 -31.586 -5.172 20
-9.11 -24.219 4.516 20
-6.306 -9.081 11.233 20
-6.62 -1.711 3.392 20
-10.998 2.909 -4.602 20
-8.81 6.822 -2.689 21
0.737 8.41 4.023 20
4.279 8.815 1.333 20
1.316 9.429 -0.33 20
-0.583 10.334 -0.691 20
-2.243 10.286 -2.459 21
-2.415 8.507 -1.103 20
-1.648 7.613 -0.046 20
-1.129 7.895 -0.043 20
-0.264 8.084 1.678 20
1.549 8.156 -1.11 20
5.354 8.207 -8.528 21
17.261 -1.776 1.582 20
21.821 -24.339 5.084 20
-4.021 -29.671 -1.755 20
-15.125 -8.801 3.654 20
-7.498 2.334 10.435 20
-14.221 10.77 21.049 21
-1.189 9.57 -7.286 20
12.022 0.795 -9.578 20
9.793 -2.789 -0.977 20
4.55 -0.391 2.793 20
1.641 -0.451 -0.322 20
1.095 -0.552 -0.025 21
1.421 0.744 -0.544 20
1.35 0.926 -2.294 20
2.284 1.681 -4.833 20
5.117 2.769 -4.914 20
5.49 3.12 -3.802 20
-0.358 2.741 -1.447 21
-3.008 -1.141 -1.727 20
2.584 -11.337 4.615 20
0.302 -14.812 2.616 20
-7.918 -5.917 0.876 20
-3.528 -1.063 0.107 21
-1.649 0.573 1.211 20
0.188 0.563 0.768 20
0.803 1.844 0.849 20
-0.44 2.315 0.824 20
-2.08 4.202 0.645 20
-2.088 6.061 0.02 21
-1.271 5.332 -1.096 20
-1.025 4.624 -2.176 20
-0.722 4.185 -2.84 20
0.134 3.596 -3.205 20
0.06 3.847 -3.049 20
0.546 4.534 -1.694 21
2.988 3.317 0.943 20
4.151 2.994 1.202 20
3.378 4.674 -1.638 20
4.918 4.256 -0.551 20
6.909 0.641 -4.111 21
7.954 -8.032 -5.39 20
-3.678 -6.388 2.624 20
