# Accelerometer Data File
# Started @Tue Jan 26 20:43:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.613 2.423 0.447 21
-1.279 2.661 -0.729 20
-0.299 1.852 -1.593 20
1.058 0.815 -1.376 20
1.948 -0.415 -0.186 20
1.854 -0.953 -0.622 20
1.777 -0.353 -1.08 21
2.142 0.427 0.674 20
1.167 1.346 2.067 20
-0.868 2.108 1.159 20
-0.802 2.037 0.42 20
0.48 1.547 0.141 20
1.135 1.271 -1.25 21
2.112 0.991 -2.026 20
2.442 0.284 -0.148 20
0.124 0.542 -0.11 20
-0.468 0.885 0.771 20
-0.999 1.324 1.181 20
-1.543 1.99 0.979 21
-1.732 2.282 1.45 20
-2.041 2.634 1.545 20
-2.152 2.394 1.474 20
-2.038 1.758 0.805 20
-1.642 1.364 -0.342 21
-1.782 1.584 -0.657 20
-2.533 2.389 -0.457 20
-2.025 2.726 0.135 20
-0.824 2.699 0.268 20
0.29 2.161 0.209 20
1.039 1.12 -0.124 21
1.513 0.128 -0.267 20
1.111 -1.068 0.005 20
0.724 -2.0 -0.488 20
0.697 -1.694 -0.959 20
0.379 -0.197 -0.947 20
0.732 0.663 -0.66 21
1.883 0.224 -0.489 20
2.732 -0.861 -0.451 20
2.84 -1.844 -0.194 20
2.366 -2.224 0.723 20
1.306 -1.86 1.078 20
-0.063 -1.245 0.142 21
-0.909 -0.503 -0.542 20
-0.846 0.26 -1.682 20
0.676 0.223 -1.55 20
2.613 -1.65 0.576 20
1.701 -2.839 0.566 21
0.179 -3.021 1.273 20
-0.847 -3.301 2.648 20
-2.825 -1.863 1.959 20
-4.082 -0.038 0.053 20
-3.277 1.136 -1.107 20
-0.914 0.479 -1.41 20
1.709 -1.373 -0.389 21
1.219 -1.695 0.394 20
-0.387 -0.949 0.629 20
0.606 -2.204 0.876 20
0.793 -3.303 -0.092 20
0.356 -2.712 -1.193 20
0.191 -1.337 -0.589 21
0.249 -0.371 -0.351 20
0.0 -0.09 -0.26 20
-0.204 0.2 0.011 20
0.286 -0.101 0.872 20
-1.191 -0.069 1.279 20
-2.406 1.196 0.748 21
-1.713 1.537 0.518 20
-1.574 1.399 -0.525 20
-0.539 1.444 -2.372 20
2.802 0.657 -2.607 20
5.132 -0.52 -0.958 21
3.938 -0.804 0.39 20
2.654 -0.534 1.112 20
1.455 -0.295 0.766 20
-0.236 0.072 -0.412 20
-0.451 0.612 -0.265 20
-0.055 0.855 0.983 21
-0.672 1.522 0.999 20
-1.5 2.661 0.513 20
-1.565 3.343 0.494 20
-1.937 3.537 -0.188 20
-2.034 2.998 -1.331 20
-0.501 1.929 -0.842 21
0.68 1.251 0.274 20
0.466 1.05 1.124 20
-0.184 1.439 1.158 20
-1.058 2.142 1.415 20
-2.062 2.656 0.577 20
-2.132 2.578 -0.012 21
-1.985 2.301 0.0 20
-1.994 2.304 -0.589 20
-1.411 2.252 -0.131 20
-1.293 1.87 0.177 20
-1.241 1.788 0.034 20
